DEBUG 2015-03-31 16:43:24,794   624ms CultureBaseController  .ctor              - Debug
INFO  2015-03-31 16:43:24,795   625ms stivalBeheerController .ctor              - Info
DEBUG 2015-03-31 16:43:24,795   625ms stivalBeheerController .ctor              - Debug
INFO  2015-04-07 11:45:47,629   681ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:45:47,706   758ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:45:47,708   760ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:45:51,278  4330ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:48:34,207  2028ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:48:34,290  2111ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:48:34,291  2112ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:48:35,096  2917ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:49:00,331   484ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:49:00,401   554ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:49:00,402   555ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:49:02,254  2407ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:49:17,600 17753ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:49:17,606 17759ms AccountController      Login              - Maak link voor Login aan in de view
INFO  2015-04-07 11:49:47,076 47229ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:49:47,141 47294ms AccountController      Login              - Controleer of de loginvelden goed zijn ingevuld, zoniet word de login view gereturned
INFO  2015-04-07 11:49:47,144 47297ms AccountController      Login              - Controleer of Inloggegevens correct zijn ingevuld, indien ja dan geef word de view getoond
INFO  2015-04-07 11:49:47,269 47422ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:49:47,270 47423ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:49:47,271 47424ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:49:47,288 47441ms HomeController         Index              - FestivalListModel maken en weergeven in view
